Passenger_ID,Passenger_Name,Age,Gender,Nationality,Travel_Class,Flight_ID,Booking_Channel,Ticket_Price_USD,Satisfaction_Score,Satisfaction_Level
PS06617,Aisha Iyer,48,Female,Australian,Economy,FL02357,Website,1451.0,4.9,Very Satisfied
PS06618,Isha Joseph,63,Male,Australian,Economy,FL03842,Travel Agent,842.0,5.0,Very Satisfied
PS06619,Daniel Patel,33,Female,German,Premium Economy,FL03035,Airport Counter,314.0,3.3,Satisfied
PS06620,Sneha Patel,38,Female,UAE,Economy,FL03531,Travel Agent,1259.0,4.9,Very Satisfied
PS06621,Aditya Patel,42,Female,Indian,Business,FL03250,Website,1090.0,4.5,Very Satisfied
PS06622,Emma Wilson,69,Male,Australian,Business,FL04177,Website,558.0,4.0,Satisfied
PS06623,Ananya Joseph,42,Female,American,Economy,FL04904,Website,941.0,4.0,Satisfied
PS06624,Daniel Martin,36,Female,Canadian,Economy,FL00577,Travel Agent,1374.0,5.0,Very Satisfied
PS06625,Diya Reddy,30,Female,British,Premium Economy,FL01927,Mobile App,1222.0,3.4,Satisfied
PS06626,Emma Joseph,31,Male,Canadian,Premium Economy,FL04407,Website,1373.0,5.0,Very Satisfied
PS06627,Isha Brown,20,Male,Canadian,Economy,FL02470,Travel Agent,1110.0,3.9,Satisfied
PS06628,Isha Taylor,54,Female,Australian,Economy,FL04512,Mobile App,125.0,5.0,Very Satisfied
PS06629,Priya Taylor,67,Male,Australian,Economy,FL04051,Website,1476.0,4.4,Very Satisfied
PS06630,Ananya Patel,27,Male,Singaporean,Premium Economy,FL04759,Mobile App,1087.0,4.1,Very Satisfied
PS06631,Meera Gupta,66,Male,Australian,Economy,FL03990,Website,740.0,5.0,Very Satisfied
PS06632,Aisha Kumar,26,Female,Singaporean,Premium Economy,FL01920,Website,1022.0,4.0,Satisfied
PS06633,Arjun Smith,65,Female,Canadian,Economy,FL04139,Website,896.0,5.0,Very Satisfied
PS06634,Noah Thomas,56,Female,Australian,Business,FL01617,Website,517.0,2.3,Dissatisfied
PS06635,Diya Singh,63,Male,Singaporean,Economy,FL00167,Website,275.0,4.3,Very Satisfied
PS06636,Sneha Sharma,50,Female,American,Economy,FL01085,Mobile App,453.0,4.1,Very Satisfied
PS06637,Aarav Gupta,47,Male,Australian,Premium Economy,FL02320,Mobile App,1290.0,4.6,Very Satisfied
PS06638,Rohan Singh,53,Male,UAE,Business,FL00474,Mobile App,367.0,4.1,Very Satisfied
PS06639,Vikram Sharma,19,Male,Indian,Premium Economy,FL04281,Mobile App,280.0,4.8,Very Satisfied
PS06640,Sneha Iyer,51,Male,Canadian,Economy,FL00305,Mobile App,1466.0,5.0,Very Satisfied
PS06641,Noah Sharma,61,Male,Singaporean,Economy,FL00057,Travel Agent,395.0,3.6,Satisfied
PS06642,Aditya Thomas,43,Female,German,Economy,FL00880,Travel Agent,614.0,3.9,Satisfied
PS06643,Aditya Sharma,63,Male,Australian,Premium Economy,FL03809,Travel Agent,84.0,4.5,Very Satisfied
PS06644,Meera Thomas,70,Other,British,Economy,FL04811,Travel Agent,1322.0,3.9,Satisfied
PS06645,Priya Singh,19,Male,UAE,Economy,FL00209,Mobile App,870.0,4.3,Very Satisfied
PS06646,Aarav Smith,59,Female,British,Business,FL03190,Website,1170.0,2.5,Dissatisfied
PS06647,Sneha Iyer,54,Female,UAE,Premium Economy,FL04461,Mobile App,1378.0,4.3,Very Satisfied
PS06648,Karan Singh,74,Female,Canadian,Business,FL01840,Travel Agent,1137.0,3.3,Satisfied
PS06649,Priya Kumar,28,Female,Singaporean,Premium Economy,FL01128,Website,608.0,3.9,Satisfied
PS06650,Aisha Thomas,28,Male,German,Economy,FL00154,Airport Counter,89.0,2.4,Dissatisfied
PS06651,Arjun Joseph,68,Female,American,Economy,FL00987,Website,1320.0,4.4,Very Satisfied
PS06652,Olivia Brown,72,Female,Australian,Economy,FL04275,Airport Counter,511.0,5.0,Very Satisfied
PS06653,Diya Iyer,53,Male,Indian,Economy,FL01645,Mobile App,75.0,4.6,Very Satisfied
PS06654,Vikram Martin,19,Male,Singaporean,Economy,FL03637,Website,282.0,5.0,Very Satisfied
PS06655,Vikram Wilson,41,Male,German,Business,FL03247,Airport Counter,536.0,2.3,Dissatisfied
PS06656,Meera Martin,67,Male,Canadian,First,FL04373,Website,438.0,3.5,Satisfied
PS06657,Aditya Nair,18,Female,British,Economy,FL03805,Website,494.0,4.9,Very Satisfied
PS06658,Aisha Brown,54,Male,UAE,Economy,FL01452,Mobile App,86.0,1.8,Very Dissatisfied
PS06659,Ananya Brown,31,Male,American,Economy,FL00492,Website,983.0,3.7,Satisfied
PS06660,Arjun Gupta,40,Female,German,Premium Economy,FL04470,Mobile App,569.0,3.4,Satisfied
PS06661,Karan Iyer,31,Male,Australian,Premium Economy,FL04071,Website,1381.0,4.6,Very Satisfied
PS06662,Aisha Martin,28,Male,UAE,Economy,FL00213,Mobile App,460.0,3.6,Satisfied
PS06663,Aditya Wilson,47,Female,Australian,Economy,FL04607,Travel Agent,79.0,5.0,Very Satisfied
PS06664,Rohan Taylor,49,Female,Singaporean,Economy,FL01931,Travel Agent,1091.0,4.2,Very Satisfied
PS06665,Noah Nair,24,Female,German,Economy,FL04834,Mobile App,1170.0,2.2,Dissatisfied
PS06666,Karan Reddy,46,Male,American,Economy,FL04189,Airport Counter,217.0,3.6,Satisfied
PS06667,Rohan Nair,72,Male,Singaporean,Economy,FL00131,Website,924.0,3.3,Satisfied
PS06668,Daniel Singh,50,Female,American,Business,FL00450,Mobile App,239.0,3.5,Satisfied
PS06669,Ananya Gupta,31,Male,UAE,Economy,FL02208,Airport Counter,1103.0,4.7,Very Satisfied
PS06670,Aarav Patel,61,Female,Australian,Economy,FL00385,Website,913.0,4.6,Very Satisfied
PS06671,Aisha Thomas,30,Female,Singaporean,Premium Economy,FL02620,Travel Agent,1286.0,2.7,Dissatisfied
PS06672,Noah Iyer,67,Male,Australian,Economy,FL02073,Mobile App,808.0,4.1,Very Satisfied
PS06673,Emma Joseph,19,Female,UAE,Business,FL02545,Website,340.0,2.2,Dissatisfied
PS06674,Sneha Iyer,29,Female,UAE,Economy,FL04263,Airport Counter,911.0,5.0,Very Satisfied
PS06675,Karan Sharma,75,Male,Australian,Economy,FL04754,Mobile App,1284.0,4.3,Very Satisfied
PS06676,Priya Kumar,63,Male,Indian,Economy,FL04176,Mobile App,1126.0,4.4,Very Satisfied
PS06677,Rohan Kumar,50,Male,British,Business,FL01002,Mobile App,349.0,3.8,Satisfied
PS06678,Arjun Joseph,41,Male,Canadian,Business,FL02662,Travel Agent,638.0,4.3,Very Satisfied
PS06679,Vikram Reddy,54,Female,American,Premium Economy,FL01339,Website,86.0,4.6,Very Satisfied
PS06680,Aditya Patel,20,Male,British,Economy,FL02197,Travel Agent,984.0,4.3,Very Satisfied
PS06681,Isha Smith,69,Female,British,Premium Economy,FL03061,Airport Counter,460.0,3.9,Satisfied
PS06682,Vikram Nair,74,Male,Canadian,Premium Economy,FL01450,Travel Agent,879.0,3.7,Satisfied
PS06683,Rahul Taylor,68,Female,Singaporean,Economy,FL02910,Mobile App,954.0,3.9,Satisfied
PS06684,Meera Martin,36,Female,German,Economy,FL00076,Travel Agent,424.0,3.1,Satisfied
PS06685,Aditya Iyer,28,Male,Singaporean,Economy,FL02156,Mobile App,549.0,4.3,Very Satisfied
PS06686,Vikram Taylor,42,Male,Singaporean,First,FL02868,Mobile App,949.0,3.6,Satisfied
PS06687,Nisha Iyer,46,Female,Singaporean,Economy,FL04033,Mobile App,1276.0,4.1,Very Satisfied
PS06688,Noah Taylor,24,Male,British,Economy,FL01733,Website,766.0,3.8,Satisfied
PS06689,Noah Singh,59,Male,Indian,Premium Economy,FL04522,Airport Counter,917.0,4.7,Very Satisfied
PS06690,Olivia Martin,50,Male,UAE,Business,FL04402,Airport Counter,1204.0,5.0,Very Satisfied
PS06691,Emma Patel,44,Female,British,Economy,FL04056,Website,463.0,3.5,Satisfied
PS06692,Aditya Patel,44,Male,American,Economy,FL00804,Website,1294.0,3.4,Satisfied
PS06693,Daniel Reddy,64,Female,British,Business,FL04045,Airport Counter,463.0,3.7,Satisfied
PS06694,Aarav Taylor,61,Female,British,Premium Economy,FL02789,Website,496.0,4.0,Satisfied
PS06695,Priya Taylor,30,Male,Australian,Economy,FL00994,Travel Agent,1443.0,4.7,Very Satisfied
PS06696,Kabir Joseph,73,Male,Australian,Business,FL01068,Website,995.0,4.6,Very Satisfied
PS06697,Meera Brown,40,Female,Indian,Economy,FL00137,Mobile App,360.0,4.1,Very Satisfied
PS06698,Ananya Nair,58,Female,Singaporean,Economy,FL01285,Airport Counter,89.0,4.5,Very Satisfied
PS06699,Aarav Sharma,54,Female,American,Business,FL02396,Travel Agent,628.0,3.8,Satisfied
PS06700,Aisha Thomas,56,Female,Indian,Economy,FL02727,Travel Agent,813.0,4.4,Very Satisfied
PS06701,Karan Martin,68,Female,Australian,Premium Economy,FL04246,Website,344.0,4.4,Very Satisfied
PS06702,Meera Wilson,65,Female,UAE,Economy,FL00795,Mobile App,368.0,3.4,Satisfied
PS06703,Isha Smith,74,Female,Australian,Economy,FL00521,Travel Agent,1089.0,4.2,Very Satisfied
PS06704,Nisha Sharma,58,Other,British,Business,FL03398,Mobile App,453.0,4.3,Very Satisfied
PS06705,Diya Thomas,35,Female,Australian,First,FL00747,Mobile App,398.0,4.3,Very Satisfied
PS06706,Aarav Singh,52,Male,Singaporean,Economy,FL00802,Website,550.0,4.2,Very Satisfied
PS06707,Aisha Gupta,73,Male,German,Economy,FL01994,Airport Counter,654.0,4.2,Very Satisfied
PS06708,Noah Iyer,48,Male,UAE,Economy,FL00704,Mobile App,589.0,4.0,Satisfied
PS06709,Olivia Taylor,41,Male,Australian,Business,FL02309,Mobile App,1480.0,4.2,Very Satisfied
PS06710,Priya Wilson,65,Other,Singaporean,Economy,FL00008,Website,1464.0,1.8,Very Dissatisfied
PS06711,Noah Sharma,44,Male,American,Economy,FL00401,Mobile App,1419.0,4.7,Very Satisfied
PS06712,Olivia Martin,40,Female,American,Economy,FL01604,Mobile App,1141.0,4.7,Very Satisfied
PS06713,Meera Singh,30,Female,American,Premium Economy,FL04311,Mobile App,133.0,4.7,Very Satisfied
PS06714,Arjun Kumar,53,Female,UAE,Economy,FL04945,Travel Agent,1116.0,4.2,Very Satisfied
PS06715,Priya Nair,18,Male,American,Business,FL04454,Website,1065.0,4.0,Satisfied
PS06716,Isha Brown,46,Male,Canadian,Economy,FL00319,Website,1160.0,1.9,Very Dissatisfied
PS06717,Nisha Brown,44,Female,German,Economy,FL02960,Website,408.0,4.6,Very Satisfied
PS06718,Aarav Brown,50,Female,Australian,Business,FL03950,Airport Counter,767.0,4.4,Very Satisfied
PS06719,Diya Reddy,41,Female,Australian,Economy,FL02195,Mobile App,1310.0,4.6,Very Satisfied
PS06720,Isha Kumar,64,Male,Singaporean,Premium Economy,FL00599,Travel Agent,131.0,4.3,Very Satisfied
PS06721,Vikram Brown,64,Male,American,Economy,FL02661,Mobile App,1349.0,1.8,Very Dissatisfied
PS06722,Aarav Patel,71,Female,UAE,Premium Economy,FL03587,Airport Counter,786.0,5.0,Very Satisfied
PS06723,Priya Smith,28,Female,German,First,FL00183,Airport Counter,185.0,4.4,Very Satisfied
PS06724,Aditya Reddy,26,Female,British,Economy,FL03355,Mobile App,1458.0,5.0,Very Satisfied
PS06725,Sneha Smith,23,Female,Indian,Economy,FL04820,Website,1427.0,4.3,Very Satisfied
PS06726,Olivia Thomas,53,Female,British,Business,FL00880,Website,807.0,4.9,Very Satisfied
PS06727,Isha Sharma,38,Female,Australian,Economy,FL01522,Website,226.0,4.3,Very Satisfied
PS06728,Meera Sharma,58,Female,Canadian,First,FL02937,Travel Agent,874.0,4.7,Very Satisfied
PS06729,Daniel Sharma,56,Male,Australian,Business,FL02646,Airport Counter,544.0,4.7,Very Satisfied
PS06730,Noah Singh,66,Male,Singaporean,Economy,FL01402,Website,717.0,4.1,Very Satisfied
PS06731,Emma Kumar,60,Female,Indian,Premium Economy,FL00272,Airport Counter,713.0,5.0,Very Satisfied
PS06732,Aditya Gupta,51,Female,American,Economy,FL04956,Website,1014.0,2.9,Dissatisfied
PS06733,Nisha Reddy,73,Male,German,Economy,FL02181,Travel Agent,892.0,4.9,Very Satisfied
PS06734,Arjun Taylor,66,Female,German,Economy,FL02868,Travel Agent,765.0,3.5,Satisfied
PS06735,Noah Gupta,49,Male,British,Economy,FL00058,Mobile App,82.0,3.7,Satisfied
PS06736,Kabir Brown,61,Female,Australian,Economy,FL02330,Travel Agent,772.0,3.5,Satisfied
PS06737,Priya Brown,58,Male,UAE,Economy,FL03891,Travel Agent,531.0,3.3,Satisfied
PS06738,Daniel Kumar,74,Female,American,Economy,FL02949,Website,488.0,4.6,Very Satisfied
PS06739,Aarav Martin,24,Male,Singaporean,Business,FL03253,Website,1090.0,3.7,Satisfied
PS06740,Daniel Patel,59,Male,Singaporean,Business,FL02864,Travel Agent,764.0,4.1,Very Satisfied
PS06741,Aisha Iyer,66,Female,German,Premium Economy,FL01453,Website,929.0,3.7,Satisfied
PS06742,Aditya Wilson,34,Female,American,Economy,FL04656,Website,298.0,3.9,Satisfied
PS06743,Daniel Nair,61,Male,Canadian,Economy,FL01140,Travel Agent,1264.0,3.5,Satisfied
PS06744,Arjun Wilson,29,Male,Canadian,Economy,FL00774,Mobile App,1410.0,3.7,Satisfied
PS06745,Noah Gupta,18,Female,German,Premium Economy,FL03490,Mobile App,775.0,3.3,Satisfied
PS06746,Vikram Patel,40,Female,Canadian,Economy,FL04799,Website,120.0,4.6,Very Satisfied
PS06747,Rahul Sharma,59,Female,Singaporean,Business,FL00508,Website,1234.0,4.7,Very Satisfied
PS06748,Ananya Taylor,74,Female,Canadian,Economy,FL02523,Travel Agent,975.0,3.9,Satisfied
PS06749,Nisha Nair,33,Female,Canadian,Economy,FL04603,Website,565.0,3.7,Satisfied
PS06750,Kabir Nair,51,Male,UAE,Premium Economy,FL02733,Website,1330.0,4.0,Satisfied
PS06751,Ananya Thomas,72,Male,Indian,Economy,FL02564,Website,101.0,4.8,Very Satisfied
PS06752,Meera Nair,28,Male,Indian,Economy,FL00215,Website,1004.0,5.0,Very Satisfied
PS06753,Aditya Taylor,64,Male,British,Economy,FL02610,Website,748.0,3.9,Satisfied
PS06754,Arjun Iyer,21,Female,Singaporean,Premium Economy,FL00640,Website,1100.0,4.5,Very Satisfied
PS06755,Olivia Nair,69,Female,Canadian,Premium Economy,FL04699,Website,634.0,5.0,Very Satisfied
PS06756,Arjun Joseph,72,Female,UAE,Economy,FL02292,Mobile App,1142.0,3.9,Satisfied
PS06757,Karan Smith,58,Male,Indian,First,FL01185,Mobile App,1277.0,4.3,Very Satisfied
PS06758,Olivia Taylor,58,Other,UAE,Economy,FL03722,Mobile App,441.0,3.5,Satisfied
PS06759,Ananya Gupta,61,Male,Indian,Economy,FL04775,Travel Agent,522.0,3.4,Satisfied
PS06760,Aarav Patel,61,Male,Australian,Economy,FL04631,Travel Agent,924.0,5.0,Very Satisfied
PS06761,Sneha Taylor,61,Female,Canadian,Economy,FL00540,Website,1236.0,5.0,Very Satisfied
PS06762,Meera Patel,20,Male,Singaporean,First,FL03214,Website,1449.0,3.8,Satisfied
PS06763,Sneha Sharma,53,Female,Indian,Economy,FL04096,Website,1095.0,4.7,Very Satisfied
PS06764,Meera Nair,62,Male,Australian,Economy,FL02790,Airport Counter,1491.0,3.1,Satisfied
PS06765,Aditya Wilson,50,Male,UAE,Economy,FL00915,Website,394.0,2.1,Dissatisfied
PS06766,Isha Brown,60,Female,Indian,Economy,FL04715,Website,1206.0,4.3,Very Satisfied
PS06767,Ananya Iyer,23,Female,American,Economy,FL04990,Mobile App,630.0,3.6,Satisfied
PS06768,Sneha Wilson,54,Female,American,Economy,FL04988,Website,331.0,5.0,Very Satisfied
PS06769,Aisha Taylor,28,Female,Canadian,Economy,FL00173,Website,319.0,4.3,Very Satisfied
PS06770,Aisha Sharma,74,Female,Indian,Economy,FL01125,Travel Agent,1088.0,4.4,Very Satisfied
PS06771,Aditya Kumar,71,Male,Australian,Premium Economy,FL00994,Travel Agent,1240.0,3.8,Satisfied
PS06772,Karan Wilson,58,Male,British,Economy,FL00229,Website,1379.0,3.6,Satisfied
PS06773,Olivia Kumar,45,Male,Singaporean,Economy,FL01566,Airport Counter,394.0,4.3,Very Satisfied
PS06774,Vikram Iyer,30,Male,UAE,Economy,FL02928,Travel Agent,1140.0,4.7,Very Satisfied
PS06775,Ananya Singh,75,Male,Singaporean,Business,FL00901,Website,1098.0,3.8,Satisfied
PS06776,Olivia Kumar,58,Female,American,Business,FL03914,Mobile App,110.0,3.4,Satisfied
PS06777,Priya Smith,35,Female,American,Premium Economy,FL02190,Mobile App,614.0,4.4,Very Satisfied
PS06778,Aisha Singh,19,Female,Australian,Economy,FL01134,Website,114.0,3.7,Satisfied
PS06779,Karan Kumar,67,Female,UAE,Economy,FL02921,Travel Agent,691.0,4.3,Very Satisfied
PS06780,Aisha Singh,38,Male,Indian,Economy,FL02648,Website,594.0,4.4,Very Satisfied
PS06781,Aditya Singh,52,Male,UAE,Business,FL02416,Airport Counter,378.0,5.0,Very Satisfied
PS06782,Olivia Brown,37,Female,American,Economy,FL03337,Travel Agent,153.0,3.9,Satisfied
PS06783,Meera Iyer,52,Male,American,Economy,FL03063,Mobile App,1144.0,4.5,Very Satisfied
PS06784,Arjun Singh,73,Female,American,Business,FL04345,Mobile App,474.0,3.8,Satisfied
PS06785,Sneha Smith,53,Female,Australian,Premium Economy,FL01701,Website,752.0,3.8,Satisfied
PS06786,Rahul Nair,60,Female,British,Business,FL03673,Airport Counter,1320.0,4.2,Very Satisfied
PS06787,Rohan Patel,37,Female,Australian,Business,FL01676,Mobile App,462.0,3.0,Dissatisfied
PS06788,Nisha Reddy,45,Male,Australian,Economy,FL02835,Website,1241.0,3.7,Satisfied
PS06789,Aisha Smith,69,Female,UAE,Economy,FL00275,Airport Counter,1249.0,4.9,Very Satisfied
PS06790,Diya Iyer,60,Female,German,Business,FL00146,Website,892.0,4.2,Very Satisfied
PS06791,Rohan Joseph,57,Male,British,Economy,FL03652,Website,201.0,2.9,Dissatisfied
PS06792,Diya Patel,33,Male,Canadian,Economy,FL04445,Travel Agent,350.0,3.4,Satisfied
PS06793,Aditya Wilson,45,Female,American,Business,FL00491,Airport Counter,639.0,5.0,Very Satisfied
PS06794,Isha Reddy,69,Female,American,Economy,FL00162,Mobile App,632.0,4.1,Very Satisfied
PS06795,Diya Gupta,20,Male,Singaporean,Premium Economy,FL04037,Mobile App,891.0,2.5,Dissatisfied
PS06796,Karan Brown,19,Male,German,Premium Economy,FL02062,Airport Counter,585.0,4.0,Satisfied
PS06797,Emma Singh,25,Female,American,Economy,FL04645,Mobile App,612.0,4.0,Satisfied
PS06798,Diya Taylor,42,Male,Canadian,Economy,FL03638,Website,579.0,5.0,Very Satisfied
PS06799,Aisha Iyer,34,Male,Singaporean,Economy,FL02400,Website,1098.0,3.8,Satisfied
PS06800,Ananya Sharma,50,Female,American,Premium Economy,FL01391,Mobile App,828.0,3.4,Satisfied
PS06801,Kabir Kumar,39,Male,UAE,Economy,FL01292,Travel Agent,279.0,2.3,Dissatisfied
PS06802,Rohan Smith,65,Female,American,Economy,FL03754,Mobile App,476.0,3.5,Satisfied
PS06803,Sneha Reddy,67,Female,Indian,Business,FL01852,Website,826.0,4.7,Very Satisfied
PS06804,Emma Nair,59,Female,American,Economy,FL02616,Website,1486.0,3.6,Satisfied
PS06805,Nisha Gupta,65,Male,Australian,Premium Economy,FL02683,Website,1118.0,3.9,Satisfied
PS06806,Kabir Brown,61,Male,Australian,Business,FL03543,Travel Agent,1237.0,3.7,Satisfied
PS06807,Aarav Brown,59,Male,Indian,Premium Economy,FL01243,Mobile App,509.0,4.1,Very Satisfied
PS06808,Olivia Patel,48,Male,American,Economy,FL00573,Mobile App,146.0,3.8,Satisfied
PS06809,Noah Reddy,31,Male,Canadian,Premium Economy,FL01999,Mobile App,732.0,3.3,Satisfied
PS06810,Diya Taylor,24,Male,Singaporean,Premium Economy,FL02496,Travel Agent,1492.0,2.8,Dissatisfied
PS06811,Emma Sharma,26,Other,Australian,Business,FL00903,Travel Agent,649.0,2.8,Dissatisfied
PS06812,Rahul Sharma,22,Female,American,Economy,FL01459,Website,801.0,4.5,Very Satisfied
PS06813,Aditya Martin,48,Male,British,Economy,FL02438,Travel Agent,1103.0,4.2,Very Satisfied
PS06814,Kabir Joseph,54,Male,American,Business,FL03471,Website,1270.0,3.6,Satisfied
PS06815,Ananya Gupta,31,Male,Singaporean,Premium Economy,FL01031,Website,391.0,3.5,Satisfied
PS06816,Nisha Joseph,60,Male,Australian,Economy,FL01353,Travel Agent,657.0,4.8,Very Satisfied
PS06817,Isha Brown,60,Male,British,Business,FL00977,Website,506.0,3.6,Satisfied
PS06818,Emma Gupta,45,Male,Singaporean,Business,FL01697,Mobile App,1406.0,4.2,Very Satisfied
PS06819,Rohan Singh,25,Female,Australian,Economy,FL04541,Website,1351.0,2.9,Dissatisfied
PS06820,Emma Sharma,32,Male,Australian,Business,FL01230,Mobile App,1481.0,5.0,Very Satisfied
PS06821,Rohan Singh,51,Male,German,Economy,FL00381,Mobile App,575.0,3.9,Satisfied
PS06822,Emma Iyer,52,Male,Australian,Economy,FL04057,Website,1237.0,3.8,Satisfied
PS06823,Rahul Reddy,21,Female,Indian,Economy,FL04812,Website,1245.0,3.8,Satisfied
PS06824,Emma Thomas,32,Male,American,Economy,FL03080,Mobile App,1259.0,3.7,Satisfied
PS06825,Vikram Reddy,41,Male,Singaporean,Premium Economy,FL04504,Website,1355.0,4.2,Very Satisfied
PS06826,Nisha Patel,53,Other,Canadian,Economy,FL03150,Travel Agent,176.0,4.2,Very Satisfied
PS06827,Emma Reddy,19,Female,German,Premium Economy,FL04029,Travel Agent,139.0,5.0,Very Satisfied
PS06828,Arjun Joseph,70,Female,German,Premium Economy,FL00017,Travel Agent,856.0,3.1,Satisfied
PS06829,Priya Patel,47,Female,UAE,Economy,FL00292,Mobile App,660.0,4.0,Satisfied
PS06830,Daniel Thomas,69,Female,British,Premium Economy,FL03455,Mobile App,513.0,3.3,Satisfied
PS06831,Olivia Joseph,41,Male,Canadian,Economy,FL01020,Website,906.0,3.5,Satisfied
PS06832,Nisha Martin,73,Female,Canadian,Economy,FL03452,Airport Counter,1209.0,3.1,Satisfied
PS06833,Aarav Wilson,28,Male,British,Premium Economy,FL00383,Website,964.0,3.7,Satisfied
PS06834,Rahul Brown,38,Male,German,Economy,FL03878,Website,1064.0,3.6,Satisfied
PS06835,Diya Gupta,74,Male,Australian,Business,FL03516,Airport Counter,182.0,4.4,Very Satisfied
PS06836,Olivia Smith,34,Male,German,Premium Economy,FL00817,Website,1194.0,4.3,Very Satisfied
PS06837,Priya Sharma,37,Male,Singaporean,Economy,FL03876,Mobile App,333.0,3.5,Satisfied
PS06838,Priya Reddy,38,Male,UAE,Economy,FL03322,Travel Agent,590.0,3.9,Satisfied
PS06839,Rahul Brown,35,Male,Singaporean,Economy,FL03282,Website,119.0,1.9,Very Dissatisfied
PS06840,Isha Kumar,21,Female,UAE,Premium Economy,FL04271,Website,561.0,4.2,Very Satisfied
PS06841,Karan Reddy,19,Male,American,Economy,FL03263,Travel Agent,241.0,4.4,Very Satisfied
PS06842,Olivia Reddy,70,Female,Indian,Business,FL03351,Travel Agent,771.0,3.4,Satisfied
PS06843,Ananya Smith,46,Male,British,Premium Economy,FL04882,Website,178.0,5.0,Very Satisfied
PS06844,Sneha Sharma,62,Female,Australian,Economy,FL03915,Mobile App,1432.0,3.4,Satisfied
PS06845,Daniel Joseph,55,Male,American,Premium Economy,FL03732,Airport Counter,177.0,4.2,Very Satisfied
PS06846,Diya Gupta,49,Male,Indian,First,FL02612,Website,1249.0,3.5,Satisfied
